SKU_ID,Nombre_Producto,Categoria_Producto,Mes_Ano,Total,Ctdad_Ordenada,Base_imponible,Margen,Porcentaje_Margen,Precio_Unitario,Costo_Unitario,Precio_Unitario_Safe,Ctdad_Ordenada_Safe,Var_Pct_Precio_Real,Flag_Intervencion_Humana,Margen_Mes_Real,P_Experto_Humano,Margen_Humano_Historico,Margen_Teorico_Base,Umbral_Shock_Costo,P_Experto_Estrategia,Margen_Objetivo_Activo,Precio_Costo_Base,P_Experto_Inflacion,P_Ley_Techo,Ctdad_Comprada,Ctdad_Facturada,Total_Libre_Impuestos,Stock_Teorico_Acumulado,Flag_Quiebre_Probable,Var_Volumen,Multiplicador_Demanda,P_Experto_Stock,P_Ley_Piso,Volumen_Base_Pre_Mandato,Precio_Ancla_Mandato,Retencion_Volumen,Flag_Validacion_Mercado,Flag_Rechazo_Mercado,P_Experto_Elasticidad,Meses_Desde_Mandato,Peso_Humano,Peso_Elasticidad,Peso_Estrategia,Peso_Inflacion,Peso_Stock,Precio_Solufar_Emitido,Flag_Actuo_Ley_Piso,Flag_Actuo_Ley_Techo,Flag_Freno_Amortiguador,Driver_Precio,Margen_CLP_Final,Margen_Pct_Final,Explicacion_Dinamica
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2025-12-01,215730,27,181278,78302,0.4319,7990,4539,7990,27,0.0,False,0.4319148936170213,7990.0,0.7841735640832707,0.4,10000.0,7565.0,0.6,11347.5,11347.5,inf,30.0,30.0,116700.0,-92.0,True,0.5,1.075,12198.5625,4992.900000000001,38.0,7990,0.7105263157894737,True,False,7990.0,7,0.0,0.6,0.1,0.2,0.1,7990.0,False,False,True,ALGORITMO_ESTRATEGICO,3451.0,43.19148936170213,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $4,539 | Piso Margen: 40.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 71%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.07x).<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-01-01,119850,15,100710,43121,0.4282,7990,4569,7990,15,0.0,False,0.4281602002503129,7990.0,0.7841735640832707,0.4,10000.0,7615.0,0.6,11422.5,11495.017499999998,inf,30.0,30.0,166674.0,-77.0,True,-0.25,1.0,11495.017499999998,5025.900000000001,38.0,7990,0.39473684210526316,False,True,11422.5,8,0.0,0.1,0.4,0.3,0.2,7990.0,False,False,True,ALGORITMO_ESTRATEGICO,3421.0,42.816020025031285,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $4,569 | Piso Margen: 40.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 39%). Se prioriza recuperar volumen.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-02-01,111860,14,93996,41056,0.4368,7990,4500,7990,14,0.0,False,0.43679599499374216,7990.0,0.7841735640832707,0.4,10000.0,7500.0,0.6,11250.0,11667.442762499997,inf,0.0,,,-91.0,True,-0.4444444444444444,1.0,11667.442762499997,4950.0,38.0,7990,0.3684210526315789,False,True,11250.0,9,0.0,0.1,0.4,0.3,0.2,7990.0,False,False,True,ALGORITMO_ESTRATEGICO,3490.0,43.67959949937422,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $4,500 | Piso Margen: 40.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 37%). Se prioriza recuperar volumen.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-03-01,135830,17,114138,50053,0.4385,7990,4486,7990,17,0.0,False,0.43854818523153943,7990.0,0.7841735640832707,0.4,10000.0,7476.666666666667,0.6,11215.0,11562.435777637496,inf,25.0,25.0,87750.0,-83.0,True,-0.06666666666666665,1.0,11562.435777637496,4934.6,38.0,7990,0.4473684210526316,False,True,11215.0,10,0.0,0.1,0.4,0.3,0.2,7990.0,False,False,True,ALGORITMO_ESTRATEGICO,3504.0,43.854818523153945,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $4,486 | Piso Margen: 40.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 10% | 🏢 Estrat: 40% | 📈 Macr: 30% | 📦 Stk: 20%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 45%). Se prioriza recuperar volumen.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-04-01,386260,66,324582,84401,0.26,5852,4331,5852,66,0.26758448060075096,True,0.25991114149008887,5852.0,0.7841735640832707,0.4,10000.0,7218.333333333334,0.6,10827.5,11689.622571191509,inf,120.0,120.0,217200.0,-29.0,True,0.2142857142857142,1.032142857142857,12065.360439551234,4764.1,15.333333333333334,5852,4.304347826086956,True,False,5852.0,0,1.0,0.0,0.0,0.0,0.0,5852.0,False,False,False,MANDATO_HUMANO,1521.0,25.991114149008887,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $5,852.<br>Inicio de medición de elasticidad para el nuevo ciclo."
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-05-01,231710,29,194706,89291,0.4586,7990,4326,7990,29,0.3653451811346548,True,0.4585732165206508,7990.0,0.7841735640832707,0.4,10000.0,7210.0,0.6,10815.0,10815.0,inf,0.0,,,-58.0,True,2.8823529411764706,1.15,12437.249999999998,4758.6,32.333333333333336,7990,0.8969072164948453,True,False,7990.0,0,1.0,0.0,0.0,0.0,0.0,7990.0,False,False,False,MANDATO_HUMANO,3664.0,45.85732165206508,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $7,990.<br>Inicio de medición de elasticidad para el nuevo ciclo."
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-06-01,154810,19,130089,61024,0.4691,8148,4326,8148,19,0.019774718397997496,False,0.4690721649484536,7990.0,0.7841735640832707,0.4,10000.0,7210.0,0.6,10815.0,10815.0,inf,0.0,,,-77.0,True,-0.5606060606060606,1.0,10815.0,4758.6,32.333333333333336,7990,0.5876288659793814,False,True,10815.0,1,0.8,0.019999999999999997,0.07999999999999999,0.059999999999999984,0.039999999999999994,7990.0,False,False,False,HIBRIDO_ORQUESTADO,3664.0,45.85732165206508,"⚖️ <b>Transición Híbrida</b><br>Costo: $4,326 | Piso Margen: 40.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 2% | 🏢 Estrat: 8% | 📈 Macr: 6% | 📦 Stk: 4%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 59%). Se prioriza recuperar volumen.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-07-01,749680,140,629991,84617,0.1343,5355,4636,5355,140,0.3427835051546392,True,0.13426704014939309,5355.0,0.7841735640832707,0.4,10000.0,7726.666666666667,0.6,11590.0,11590.0,inf,240.0,240.0,957600.0,23.0,True,-0.3448275862068966,1.0,11590.0,5099.6,38.0,5355,3.6842105263157894,True,False,5355.0,0,1.0,0.0,0.0,0.0,0.0,5355.0,False,False,False,MANDATO_HUMANO,719.0,13.42670401493931,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $5,355.<br>Inicio de medición de elasticidad para el nuevo ciclo."
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-08-01,143840,16,120879,58047,0.4802,8990,4673,8990,16,0.6788048552754435,True,0.48020022246941046,8990.0,0.7841735640832707,0.4,10000.0,7788.333333333334,0.6,11682.5,11682.5,inf,0.0,,,7.0,False,6.368421052631579,1.15,13434.874999999998,5140.3,62.666666666666664,8990,0.25531914893617025,False,True,11682.5,0,1.0,0.0,0.0,0.0,0.0,8990.0,False,False,False,MANDATO_HUMANO,4317.0,48.020022246941046,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $8,990.<br>Inicio de medición de elasticidad para el nuevo ciclo."
904149,BIOFLORA 250 MG PEDIATRICO X 10 SOBRES (SACCHAROMYCES BOULARDII),NICHO,2026-09-01,26970,3,22665,10884,0.4802,8990,4673,8990,3,0.0,False,0.48020022246941046,8990.0,0.7841735640832707,0.4,10000.0,7788.333333333334,0.6,11682.5,11682.5,inf,0.0,,,4.0,False,-0.8857142857142857,1.0,11682.5,5140.3,62.666666666666664,8990,0.047872340425531915,False,True,11682.5,1,0.8,0.019999999999999997,0.07999999999999999,0.059999999999999984,0.039999999999999994,8990.0,False,False,False,HIBRIDO_ORQUESTADO,4317.0,48.020022246941046,"⚖️ <b>Transición Híbrida</b><br>Costo: $4,673 | Piso Margen: 40.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 2% | 🏢 Estrat: 8% | 📈 Macr: 6% | 📦 Stk: 4%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 5%). Se prioriza recuperar volumen.<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2023-11-01,157900,10,132690,87300,0.6579,15790,5401,15790,10,0.0,True,0.65794806839772,15790.0,0.65794806839772,0.18,25000.0,6586.585365853658,0.526358454718176,15790.0,15790.0,inf,0.0,,,-10.0,True,0.0,1.0,15790.0,5941.1,10.0,15790,1.0,True,False,15790.0,0,1.0,0.0,0.0,0.0,0.0,15790.0,False,False,False,MANDATO_HUMANO,10389.0,65.79480683977201,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $15,790.<br>Inicio de medición de elasticidad para el nuevo ciclo."
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2023-12-01,173690,11,145959,107139,0.734,15790,4200,15790,11,0.0,False,0.734008866371121,15790.0,0.65794806839772,0.18,25000.0,5121.951219512195,0.526358454718176,15790.0,15790.0,inf,10.0,10.0,20000.0,-11.0,True,0.0,1.0,15790.0,4620.0,10.0,15790,1.1,True,False,15790.0,1,0.8,0.11999999999999997,0.019999999999999997,0.039999999999999994,0.019999999999999997,15990.0,False,False,False,HIBRIDO_ORQUESTADO,11790.0,73.73358348968105,"⚖️ <b>Transición Híbrida</b><br>Costo: $4,200 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 12% | 🏢 Estrat: 2% | 📈 Macr: 4% | 📦 Stk: 2%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 110%). El experto defiende el valor comercial.<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-01-01,126320,8,106152,63666,0.5998,15790,6320,15790,8,0.0,False,0.5997466751108297,15790.0,0.65794806839772,0.18,25000.0,7707.317073170731,0.526358454718176,15790.0,15790.0,inf,10.0,10.0,89900.0,-9.0,True,0.10000000000000009,1.0,15790.0,6952.000000000001,10.0,15790,0.8,True,False,15790.0,2,0.5,0.3,0.05,0.1,0.05,14990.0,False,False,False,HIBRIDO_ORQUESTADO,8670.0,57.83855903935957,"⚖️ <b>Transición Híbrida</b><br>Costo: $6,320 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 50% | 🧠 Elast: 30% | 🏢 Estrat: 5% | 📈 Macr: 10% | 📦 Stk: 5%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 80%). El experto defiende el valor comercial.<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-02-01,94740,6,79614,28866,0.3626,15790,10065,15790,6,0.0,False,0.36257124762507914,15790.0,0.65794806839772,0.18,25000.0,12274.390243902439,0.526358454718176,21250.24736588757,21250.24736588757,inf,20.0,20.0,192820.0,5.0,True,-0.2727272727272727,1.0,21250.24736588757,11071.5,10.0,15790,0.6,False,True,21250.24736588757,3,0.2,0.08000000000000002,0.32000000000000006,0.24,0.16000000000000003,15990.0,False,False,True,HIBRIDO_ORQUESTADO,5925.0,37.05440900562852,"⚖️ <b>Transición Híbrida</b><br>Costo: $10,065 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 20% | 🧠 Elast: 8% | 🏢 Estrat: 32% | 📈 Macr: 24% | 📦 Stk: 16%<br>⚠️ <b>Capa 8 (Elasticidad):</b> Rechazo de mercado detectado (Retención: 60%). Se prioriza recuperar volumen.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-03-01,140531,9,118094,40316,0.3414,15615,10284,15615,9,0.011082963901203294,False,0.34140249759846303,15790.0,0.65794806839772,0.18,25000.0,12541.463414634145,0.526358454718176,21712.622345830878,21712.622345830878,inf,0.0,,,-4.0,True,-0.25,1.0,21712.622345830878,11312.400000000001,10.0,15790,0.9,True,False,15790.0,4,0.0,0.6,0.1,0.2,0.1,16990.0,False,False,True,ALGORITMO_ESTRATEGICO,6706.0,39.470276633313716,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $10,284 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 90%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>🚥 <b>Capa 7:</b> Amortiguador Activo. Alza capada al 5% para proteger al cliente.<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-04-01,195796,13,164535,52232,0.3175,15061,10280,15061,13,0.03547870637207813,False,0.31744240090299447,15790.0,0.65794806839772,0.18,25000.0,12536.585365853658,0.526358454718176,21704.17714071776,21842.898079905863,inf,10.0,10.0,86100.0,-7.0,True,0.5,1.075,23481.115435898802,11308.000000000002,10.0,15790,1.3,True,False,15790.0,5,0.0,0.6,0.1,0.2,0.1,16990.0,False,False,False,ALGORITMO_ESTRATEGICO,6710.0,39.49381989405533,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $10,280 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 130%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.07x).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-05-01,157900,10,132690,46504,0.3505,15790,10256,15790,10,0.04840316048071177,True,0.3504749841671944,15790.0,0.65794806839772,0.18,25000.0,12507.31707317073,0.526358454718176,21653.50591003904,21842.898079905863,inf,20.0,20.0,172200.0,3.0,True,0.4444444444444444,1.0666666666666667,23299.09128523292,11281.6,9.333333333333334,15790,1.0714285714285714,True,False,15790.0,0,1.0,0.0,0.0,0.0,0.0,15790.0,False,False,False,MANDATO_HUMANO,5534.0,35.04749841671944,"🛑 <b>Capa 0: Mandato Humano</b><br>El administrador fijó el precio a $15,790.<br>Inicio de medición de elasticidad para el nuevo ciclo."
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-06-01,236850,15,199035,69870,0.351,15790,10247,15790,15,0.0,False,0.35104496516782774,15790.0,0.65794806839772,0.18,25000.0,12496.341463414634,0.526358454718176,21634.50419853452,21634.50419853452,inf,2.0,2.0,86100.0,-10.0,True,-0.23076923076923073,1.0,21634.50419853452,11271.7,9.333333333333334,15790,1.607142857142857,True,False,15790.0,1,0.8,0.11999999999999997,0.019999999999999997,0.039999999999999994,0.019999999999999997,15990.0,False,False,False,HIBRIDO_ORQUESTADO,5743.0,35.9161976235147,"⚖️ <b>Transición Híbrida</b><br>Costo: $10,247 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 80% | 🧠 Elast: 12% | 🏢 Estrat: 2% | 📈 Macr: 4% | 📦 Stk: 2%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 161%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-07-01,142110,9,119421,41258,0.3455,15790,10335,15790,9,0.0,False,0.3454718176060798,15790.0,0.65794806839772,0.18,25000.0,12603.658536585364,0.526358454718176,21820.298711023155,21872.483744718396,inf,15.0,15.0,131700.0,-4.0,True,0.5,1.075,23512.920025572275,11368.500000000002,9.333333333333334,15790,0.9642857142857142,True,False,15790.0,2,0.5,0.3,0.05,0.1,0.05,16990.0,False,False,False,HIBRIDO_ORQUESTADO,6655.0,39.170100058858154,"⚖️ <b>Transición Híbrida</b><br>Costo: $10,335 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 50% | 🧠 Elast: 30% | 🏢 Estrat: 5% | 📈 Macr: 10% | 📦 Stk: 5%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 96%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.07x).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-08-01,236850,15,199035,67714,0.3402,15790,10418,15790,15,0.0,False,0.3402153261557948,15790.0,0.65794806839772,0.18,25000.0,12704.878048780487,0.526358454718176,21995.53671712039,21995.53671712039,inf,10.0,10.0,87800.0,-9.0,True,-0.4,1.0,21995.53671712039,11459.800000000001,9.333333333333334,15790,1.607142857142857,True,False,15790.0,3,0.2,0.48,0.08000000000000002,0.16000000000000003,0.08000000000000002,16990.0,False,False,False,HIBRIDO_ORQUESTADO,6572.0,38.681577398469685,"⚖️ <b>Transición Híbrida</b><br>Costo: $10,418 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 20% | 🧠 Elast: 48% | 🏢 Estrat: 8% | 📈 Macr: 16% | 📦 Stk: 8%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 161%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-09-01,189480,12,159228,53991,0.3391,15790,10436,15790,12,0.0,False,0.33907536415452816,15790.0,0.65794806839772,0.18,25000.0,12726.829268292682,0.526358454718176,22033.54014012943,22369.460841311437,inf,15.0,15.0,219500.0,-6.0,True,0.6666666666666667,1.1,24606.40692544258,11479.6,9.333333333333334,15790,1.2857142857142856,True,False,15790.0,4,0.0,0.6,0.1,0.2,0.1,17990.0,False,False,False,ALGORITMO_ESTRATEGICO,7554.0,41.98999444135631,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $10,436 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 129%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.10x).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-10-01,236850,15,199035,61344,0.3082,15790,10923,15790,15,0.0,False,0.3082330588980367,15790.0,0.65794806839772,0.18,25000.0,13320.731707317073,0.526358454718176,23061.743862651758,23061.743862651758,inf,35.0,35.0,480800.0,14.0,True,-0.19999999999999996,1.0,23061.743862651758,12015.300000000001,9.333333333333334,15790,1.607142857142857,True,False,15790.0,5,0.0,0.6,0.1,0.2,0.1,17990.0,False,False,False,ALGORITMO_ESTRATEGICO,7067.0,39.28293496386882,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $10,923 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 161%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-11-01,221060,14,185766,47488,0.2556,15790,11754,15790,14,0.0,False,0.25560481317289424,15790.0,0.65794806839772,0.18,25000.0,14334.146341463413,0.526358454718176,24816.235224902386,24816.235224902386,inf,15.0,15.0,131700.0,15.0,False,0.25,1.0375,25746.844045836227,12929.400000000001,9.333333333333334,15790,1.5,True,False,15790.0,6,0.0,0.6,0.1,0.2,0.1,17990.0,False,False,False,ALGORITMO_ESTRATEGICO,6236.0,34.66370205669816,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $11,754 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 150%). El experto defiende el valor comercial.<br>📈 <b>Capa 5:</b> Aceleración de demanda (Captura de margen a 1.04x).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2024-12-01,221060,14,185766,53870,0.29,15790,11211,15790,14,0.0,False,0.28999366687777073,15790.0,0.65794806839772,0.18,25000.0,13671.951219512193,0.526358454718176,23669.79863079638,24915.500165801997,inf,0.0,,,1.0,True,-0.06666666666666665,1.0,24915.500165801997,12332.1,9.333333333333334,15790,1.5,True,False,15790.0,7,0.0,0.6,0.1,0.2,0.1,17990.0,False,False,False,ALGORITMO_ESTRATEGICO,6779.0,37.68204558087827,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $11,211 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 150%). El experto defiende el valor comercial.<br>📦 <b>Capa 5:</b> Blindaje por Bajo Stock (Descuento suspendido para proteger margen).<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2025-01-01,142110,9,119421,35122,0.2941,15790,11146,15790,9,0.0,False,0.2941101963267891,15790.0,0.65794806839772,0.18,25000.0,13592.682926829268,0.526358454718176,23532.564047708187,25388.894668952234,inf,15.0,15.0,138300.0,7.0,True,0.0,1.0,25388.894668952234,12260.6,9.333333333333334,15790,0.9642857142857142,True,False,15790.0,8,0.0,0.6,0.1,0.2,0.1,17990.0,False,False,False,ALGORITMO_ESTRATEGICO,6844.0,38.04335742078933,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $11,146 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 96%). El experto defiende el valor comercial.<br>"
7800068011337,BONAVID 50.000 UI X 4 CAPS BLANDAS (COLECACIFEROL),BIOEQUIVALENTE_MARCA,2025-02-01,189480,12,159228,47700,0.2996,15790,11060,15790,12,0.0,False,0.29955668144395187,15790.0,0.65794806839772,0.18,25000.0,13487.804878048779,0.526358454718176,23350.99213777611,25465.06135295909,inf,15.0,15.0,230500.0,10.0,False,-0.3571428571428571,0.9464285714285714,24100.861637621994,12166.000000000002,9.333333333333334,15790,1.2857142857142856,True,False,15790.0,9,0.0,0.6,0.1,0.2,0.1,17990.0,False,False,False,ALGORITMO_ESTRATEGICO,6930.0,38.52140077821012,"⚙️ <b>Algoritmo Estratégico</b><br>Costo: $11,060 | Piso Margen: 18.0%<br>📊 <b>Pesos:</b> 🧑‍💼 Hum: 0% | 🧠 Elast: 60% | 🏢 Estrat: 10% | 📈 Macr: 20% | 📦 Stk: 10%<br>🎯 <b>Capa 8 (Elasticidad):</b> Mercado validó el precio (Retención: 129%). El experto defiende el valor comercial.<br>📉 <b>Capa 5:</b> Caída de rotación (Descuento dinámico a 0.95x para activar demanda).<br>"
